Payment ID,Order ID,Payment Type
36902,25850,Gift Card/Voucher
36903,31375,Gift Card/Voucher
36904,15781,Debit Card
36905,20191,Credit Card
36906,35477,Credit Card
36907,10284,Credit Card
36908,39024,Debit Card
36909,28073,Cash
36910,14089,Gift Card/Voucher
36911,19558,Debit Card
36912,7587,Debit Card
36913,3342,Gift Card/Voucher
36914,12486,Credit Card
36915,32876,Credit Card
36916,17950,Gift Card/Voucher
36917,37908,Debit Card
36918,10084,Credit Card
36919,15119,Debit Card
36920,38415,Cash
36921,13897,Gift Card/Voucher
36922,3022,Gift Card/Voucher
36923,20389,Credit Card
36924,25554,Gift Card/Voucher
36925,9442,Debit Card
36926,18757,Debit Card
36927,4883,Debit Card
36928,2460,Debit Card
36929,28473,Credit Card
36930,29246,Debit Card
36931,20229,Credit Card
36932,37968,Debit Card
36933,28,Debit Card
36934,37259,Gift Card/Voucher
36935,12314,Credit Card
36936,9020,Cash
36937,5660,Cash
36938,39458,Credit Card
36939,8844,Credit Card
36940,7527,Gift Card/Voucher
36941,4875,Credit Card
36942,6640,Debit Card
36943,19641,Cash
36944,37961,Debit Card
36945,12809,Debit Card
36946,8065,Cash
36947,4395,Gift Card/Voucher
36948,4706,Gift Card/Voucher
36949,5019,Cash
36950,30901,Gift Card/Voucher
36951,32352,Cash
36952,27778,Gift Card/Voucher
36953,37843,Debit Card
36954,9025,Cash
36955,13190,Debit Card
36956,25862,Debit Card
36957,9130,Gift Card/Voucher
36958,12877,Debit Card
36959,37749,Credit Card
36960,16111,Cash
36961,2323,Debit Card
36962,30806,Debit Card
36963,2304,Debit Card
36964,29689,Cash
36965,25141,Debit Card
36966,3505,Cash
36967,6752,Credit Card
36968,36167,Debit Card
36969,35242,Gift Card/Voucher
36970,28663,Gift Card/Voucher
36971,2173,Cash
36972,36464,Debit Card
36973,30605,Credit Card
36974,13374,Cash
36975,22088,Cash
36976,17278,Gift Card/Voucher
36977,12272,Credit Card
36978,6762,Debit Card
36979,17272,Cash
36980,14880,Gift Card/Voucher
36981,29861,Credit Card
36982,13288,Debit Card
36983,17830,Credit Card
36984,22033,Debit Card
36985,36565,Gift Card/Voucher
36986,29535,Gift Card/Voucher
36987,16356,Credit Card
36988,4912,Cash
36989,30622,Credit Card
36990,718,Credit Card
36991,20547,Cash
36992,35388,Cash
36993,2294,Gift Card/Voucher
36994,35048,Gift Card/Voucher
36995,35940,Cash
36996,2048,Debit Card
36997,15138,Gift Card/Voucher
36998,28322,Cash
36999,9015,Credit Card
37000,13155,Cash
37001,25709,Credit Card
37002,25442,Cash
37003,3614,Debit Card
37004,16711,Cash
37005,30830,Gift Card/Voucher
37006,31875,Cash
37007,31454,Gift Card/Voucher
37008,31200,Gift Card/Voucher
37009,25009,Credit Card
37010,18533,Credit Card
37011,28822,Cash
37012,3047,Gift Card/Voucher
37013,8446,Cash
37014,20818,Cash
37015,14849,Credit Card
37016,24838,Cash
37017,4255,Debit Card
37018,30346,Cash
37019,38077,Credit Card
37020,2956,Gift Card/Voucher
37021,1206,Gift Card/Voucher
37022,38136,Gift Card/Voucher
37023,17671,Gift Card/Voucher
37024,10293,Debit Card
37025,11264,Gift Card/Voucher
37026,28168,Debit Card
37027,19340,Gift Card/Voucher
37028,7575,Gift Card/Voucher
37029,20843,Debit Card
37030,1940,Credit Card
37031,344,Cash
37032,8136,Debit Card
37033,31421,Gift Card/Voucher
37034,16787,Credit Card
37035,35764,Debit Card
37036,13913,Cash
37037,20327,Debit Card
37038,6916,Credit Card
37039,6071,Gift Card/Voucher
37040,15816,Debit Card
37041,18416,Gift Card/Voucher
37042,4950,Cash
37043,15612,Gift Card/Voucher
37044,32357,Credit Card
37045,28763,Credit Card
37046,2258,Debit Card
37047,5312,Gift Card/Voucher
37048,33645,Credit Card
37049,21766,Debit Card
37050,14344,Credit Card
37051,25245,Cash
37052,32537,Credit Card
37053,30507,Gift Card/Voucher
37054,2118,Credit Card
37055,39014,Credit Card
37056,17283,Cash
37057,5045,Cash
37058,7837,Debit Card
37059,36585,Cash
37060,38051,Cash
37061,39220,Credit Card
37062,9869,Credit Card
37063,2958,Debit Card
37064,35894,Gift Card/Voucher
37065,35987,Cash
37066,19306,Gift Card/Voucher
37067,21956,Gift Card/Voucher
37068,18243,Debit Card
37069,2042,Cash
37070,16919,Debit Card
37071,31214,Debit Card
37072,4904,Gift Card/Voucher
37073,30917,Gift Card/Voucher
37074,3685,Cash
37075,25190,Gift Card/Voucher
37076,16460,Gift Card/Voucher
37077,4002,Debit Card
37078,9911,Debit Card
37079,7530,Cash
37080,22561,Debit Card
37081,25798,Credit Card
37082,24913,Debit Card
37083,15097,Gift Card/Voucher
37084,19165,Credit Card
37085,38915,Credit Card
37086,12552,Credit Card
37087,14198,Debit Card
37088,36266,Gift Card/Voucher
37089,24411,Credit Card
37090,27630,Credit Card
37091,17449,Gift Card/Voucher
37092,6890,Debit Card
37093,29476,Credit Card
37094,14963,Debit Card
37095,14116,Credit Card
37096,39067,Cash
37097,14364,Gift Card/Voucher
37098,26422,Debit Card
37099,37184,Debit Card
37100,7920,Cash
37101,18035,Cash
37102,7140,Debit Card
37103,31407,Debit Card
37104,11251,Debit Card
37105,26879,Gift Card/Voucher
37106,22571,Cash
37107,26089,Cash
37108,39969,Credit Card
37109,4513,Credit Card
37110,4116,Credit Card
37111,30475,Cash
37112,14730,Debit Card
37113,372,Credit Card
37114,7894,Cash
37115,21938,Cash
37116,26037,Debit Card
37117,6844,Credit Card
37118,16799,Cash
37119,11090,Credit Card
37120,9541,Credit Card
37121,18393,Debit Card
37122,3103,Gift Card/Voucher
37123,35473,Gift Card/Voucher
37124,33674,Credit Card
37125,5468,Credit Card
37126,4481,Debit Card
37127,4319,Cash
37128,4258,Credit Card
37129,31771,Credit Card
37130,21751,Cash
37131,23959,Credit Card
37132,33361,Gift Card/Voucher
37133,21015,Credit Card
37134,7139,Credit Card
37135,18704,Gift Card/Voucher
37136,5682,Credit Card
37137,36160,Debit Card
37138,5873,Credit Card
37139,37338,Credit Card
37140,5557,Credit Card
37141,36368,Cash
37142,30519,Cash
37143,36373,Credit Card
37144,35563,Debit Card
37145,16331,Cash
37146,11303,Credit Card
37147,9849,Credit Card
37148,17564,Gift Card/Voucher
37149,23314,Cash
37150,29411,Credit Card
37151,20408,Gift Card/Voucher
37152,3464,Credit Card
37153,1525,Debit Card
37154,11560,Gift Card/Voucher
37155,23047,Cash
37156,3954,Cash
37157,26160,Cash
37158,13315,Debit Card
37159,39872,Debit Card
37160,10274,Debit Card
37161,7439,Gift Card/Voucher
37162,36357,Gift Card/Voucher
37163,27594,Credit Card
37164,21192,Debit Card
37165,15018,Cash
37166,6713,Cash
37167,28365,Gift Card/Voucher
37168,26638,Debit Card
37169,393,Gift Card/Voucher
37170,33546,Gift Card/Voucher
37171,19072,Debit Card
37172,35924,Debit Card
37173,39548,Credit Card
37174,10271,Gift Card/Voucher
37175,24887,Credit Card
37176,30217,Gift Card/Voucher
37177,25743,Gift Card/Voucher
37178,16500,Gift Card/Voucher
37179,32761,Credit Card
37180,19451,Gift Card/Voucher
37181,20362,Gift Card/Voucher
37182,9525,Cash
37183,37575,Cash
37184,2112,Cash
37185,17529,Cash
37186,12353,Gift Card/Voucher
37187,29078,Debit Card
37188,1368,Credit Card
37189,5881,Credit Card
37190,38224,Debit Card
37191,7510,Gift Card/Voucher
37192,9798,Debit Card
37193,29146,Gift Card/Voucher
37194,7241,Gift Card/Voucher
37195,2137,Gift Card/Voucher
37196,36951,Credit Card
37197,25836,Gift Card/Voucher
37198,39634,Debit Card
37199,19550,Gift Card/Voucher
37200,8773,Debit Card
37201,35575,Gift Card/Voucher
37202,18298,Gift Card/Voucher
37203,31473,Credit Card
37204,30500,Credit Card
37205,26661,Cash
37206,15469,Gift Card/Voucher
37207,16119,Credit Card
37208,2536,Debit Card
37209,25650,Credit Card
37210,34600,Credit Card
37211,25209,Debit Card
37212,39479,Credit Card
37213,31049,Credit Card
37214,6483,Credit Card
37215,25062,Gift Card/Voucher
37216,11596,Debit Card
37217,38005,Gift Card/Voucher
37218,20944,Gift Card/Voucher
37219,14921,Gift Card/Voucher
37220,18681,Gift Card/Voucher
37221,37873,Credit Card
37222,14004,Credit Card
37223,2123,Credit Card
37224,14563,Debit Card
37225,16755,Credit Card
37226,15332,Credit Card
37227,17803,Gift Card/Voucher
37228,31284,Debit Card
37229,12081,Debit Card
37230,18683,Credit Card
37231,11873,Gift Card/Voucher
37232,28201,Cash
37233,9558,Cash
37234,19925,Debit Card
37235,30194,Debit Card
37236,18591,Cash
37237,26712,Cash
37238,1148,Debit Card
37239,28662,Debit Card
37240,26926,Gift Card/Voucher
37241,15252,Gift Card/Voucher
37242,26577,Credit Card
37243,38771,Gift Card/Voucher
37244,638,Gift Card/Voucher
37245,30765,Gift Card/Voucher
37246,5242,Debit Card
37247,702,Debit Card
37248,23234,Cash
37249,38604,Debit Card
37250,26294,Cash
37251,37209,Cash
37252,356,Gift Card/Voucher
37253,37340,Debit Card
37254,18199,Cash
37255,2713,Debit Card
37256,2273,Gift Card/Voucher
37257,25664,Gift Card/Voucher
37258,19012,Cash
37259,31201,Gift Card/Voucher
37260,10667,Cash
37261,5123,Debit Card
37262,34623,Gift Card/Voucher
37263,25154,Debit Card
37264,12752,Debit Card
37265,1664,Gift Card/Voucher
37266,18012,Gift Card/Voucher
37267,7385,Cash
37268,36726,Gift Card/Voucher
37269,5918,Credit Card
37270,22686,Debit Card
37271,6913,Gift Card/Voucher
37272,33485,Cash
37273,24932,Credit Card
37274,15308,Debit Card
37275,4716,Gift Card/Voucher
37276,19045,Debit Card
37277,25070,Debit Card
37278,23204,Cash
37279,15828,Credit Card
37280,34106,Gift Card/Voucher
37281,18043,Debit Card
37282,33670,Cash
37283,5545,Gift Card/Voucher
37284,35160,Debit Card
37285,32244,Credit Card
37286,17619,Credit Card
37287,26995,Cash
37288,24659,Debit Card
37289,28546,Cash
37290,24780,Cash
37291,330,Credit Card
37292,18542,Credit Card
37293,23738,Debit Card
37294,19997,Cash
37295,13860,Debit Card
37296,3655,Cash
37297,29072,Cash
37298,36253,Credit Card
37299,13179,Gift Card/Voucher
37300,23958,Gift Card/Voucher
37301,3639,Debit Card
37302,28061,Cash
37303,393,Credit Card
37304,38824,Gift Card/Voucher
37305,29227,Gift Card/Voucher
37306,28241,Credit Card
37307,36522,Debit Card
37308,13540,Credit Card
37309,32626,Debit Card
37310,39337,Credit Card
37311,27348,Cash
37312,22455,Cash
37313,12020,Gift Card/Voucher
37314,8773,Cash
37315,8088,Cash
37316,20594,Debit Card
37317,27849,Cash
37318,15656,Gift Card/Voucher
37319,1770,Cash
37320,14482,Cash
37321,37713,Cash
37322,11541,Credit Card
37323,7685,Credit Card
37324,24353,Credit Card
37325,31477,Cash
37326,20146,Debit Card
37327,10994,Credit Card
37328,37462,Debit Card
37329,22160,Cash
37330,8500,Debit Card
37331,4100,Credit Card
37332,34056,Credit Card
37333,21120,Credit Card
37334,19608,Credit Card
37335,35568,Gift Card/Voucher
37336,25123,Debit Card
37337,33045,Credit Card
37338,26386,Gift Card/Voucher
37339,9888,Gift Card/Voucher
37340,13519,Debit Card
37341,20010,Cash
37342,13976,Debit Card
37343,22116,Credit Card
37344,16667,Gift Card/Voucher
37345,27815,Cash
37346,21140,Credit Card
37347,10161,Gift Card/Voucher
37348,6651,Cash
37349,13894,Credit Card
37350,17930,Credit Card
37351,1528,Credit Card
37352,37670,Credit Card
37353,3245,Gift Card/Voucher
37354,13373,Credit Card
37355,34557,Gift Card/Voucher
37356,17020,Gift Card/Voucher
37357,28365,Credit Card
37358,21752,Debit Card
37359,5493,Debit Card
37360,8262,Credit Card
37361,31776,Debit Card
37362,3537,Gift Card/Voucher
37363,4777,Cash
37364,13031,Cash
37365,37951,Credit Card
37366,28460,Gift Card/Voucher
37367,30523,Gift Card/Voucher
37368,34274,Credit Card
37369,19588,Credit Card
37370,32654,Cash
37371,37517,Debit Card
37372,14573,Credit Card
37373,7695,Debit Card
37374,20152,Cash
37375,19893,Gift Card/Voucher
37376,7951,Cash
37377,21008,Debit Card
37378,8089,Debit Card
37379,9213,Debit Card
37380,21635,Credit Card
37381,1428,Credit Card
37382,27706,Cash
37383,3676,Gift Card/Voucher
37384,27918,Gift Card/Voucher
37385,34172,Cash
37386,29635,Cash
37387,18831,Credit Card
37388,1336,Credit Card
37389,35699,Credit Card
37390,18540,Credit Card
37391,9742,Credit Card
37392,10687,Gift Card/Voucher
37393,16278,Credit Card
37394,15197,Gift Card/Voucher
37395,32993,Gift Card/Voucher
37396,10670,Credit Card
37397,9435,Cash
37398,28202,Gift Card/Voucher
37399,25987,Cash
37400,37388,Debit Card
37401,34160,Gift Card/Voucher
37402,19323,Cash
37403,28142,Gift Card/Voucher
37404,27452,Cash
37405,17581,Gift Card/Voucher
37406,25767,Credit Card
37407,33409,Gift Card/Voucher
37408,8106,Cash
37409,18933,Gift Card/Voucher
37410,4802,Debit Card
37411,11037,Debit Card
37412,12688,Credit Card
37413,28796,Credit Card
37414,31869,Debit Card
37415,27963,Gift Card/Voucher
37416,39978,Debit Card
37417,17166,Debit Card
37418,13636,Debit Card
37419,35638,Gift Card/Voucher
37420,19623,Debit Card
37421,39299,Debit Card
37422,23775,Gift Card/Voucher
37423,31799,Cash
37424,1636,Debit Card
37425,26299,Debit Card
37426,34562,Credit Card
37427,1916,Cash
37428,38606,Cash
37429,33182,Gift Card/Voucher
37430,15233,Cash
37431,11255,Debit Card
37432,13683,Cash
37433,34687,Debit Card
37434,27523,Cash
37435,12904,Gift Card/Voucher
37436,33829,Gift Card/Voucher
37437,31866,Credit Card
37438,16060,Credit Card
37439,2267,Gift Card/Voucher
37440,39075,Cash
37441,21863,Debit Card
37442,13075,Credit Card
37443,39409,Gift Card/Voucher
37444,2554,Credit Card
37445,2396,Debit Card
37446,18158,Debit Card
37447,26680,Credit Card
37448,15888,Gift Card/Voucher
37449,35369,Gift Card/Voucher
37450,27439,Credit Card
37451,853,Debit Card
37452,21760,Cash
37453,22469,Gift Card/Voucher
37454,21271,Credit Card
37455,32495,Debit Card
37456,15960,Gift Card/Voucher
37457,17592,Credit Card
37458,32464,Gift Card/Voucher
37459,36364,Credit Card
37460,28242,Cash
37461,14500,Gift Card/Voucher
37462,65,Debit Card
37463,23741,Gift Card/Voucher
37464,26854,Credit Card
37465,9850,Credit Card
37466,38151,Cash
37467,18393,Gift Card/Voucher
37468,14426,Credit Card
37469,15681,Cash
37470,29223,Cash
37471,37357,Gift Card/Voucher
37472,5423,Credit Card
37473,30776,Debit Card
37474,39663,Gift Card/Voucher
37475,23439,Gift Card/Voucher
37476,17057,Gift Card/Voucher
37477,26895,Cash
37478,29943,Gift Card/Voucher
37479,37543,Debit Card
37480,36228,Credit Card
37481,30979,Debit Card
37482,518,Debit Card
37483,35597,Debit Card
37484,16682,Credit Card
37485,13183,Debit Card
37486,31988,Debit Card
37487,18545,Cash
37488,1021,Credit Card
37489,39819,Credit Card
37490,5587,Debit Card
37491,23830,Gift Card/Voucher
37492,8044,Cash
37493,36931,Debit Card
37494,38145,Cash
37495,37897,Gift Card/Voucher
37496,4869,Debit Card
37497,11165,Credit Card
37498,4202,Credit Card
37499,31280,Credit Card
37500,8268,Gift Card/Voucher
37501,14746,Cash
37502,39339,Gift Card/Voucher
37503,37596,Debit Card
37504,21795,Cash
37505,27816,Credit Card
37506,28860,Gift Card/Voucher
37507,20903,Cash
37508,35304,Cash
37509,34262,Gift Card/Voucher
37510,26755,Cash
37511,14691,Credit Card
37512,39299,Gift Card/Voucher
37513,23678,Debit Card
37514,16450,Credit Card
37515,6864,Gift Card/Voucher
37516,28174,Cash
37517,30176,Credit Card
37518,30515,Credit Card
37519,36147,Cash
37520,21193,Debit Card
37521,38712,Gift Card/Voucher
37522,10082,Cash
37523,37430,Credit Card
37524,37349,Cash
37525,37257,Cash
37526,39359,Credit Card
37527,6918,Gift Card/Voucher
37528,23022,Debit Card
37529,22854,Credit Card
37530,5869,Debit Card
37531,27364,Credit Card
37532,21399,Debit Card
37533,17454,Gift Card/Voucher
37534,608,Debit Card
37535,14011,Cash
37536,32657,Gift Card/Voucher
37537,25586,Credit Card
37538,16087,Debit Card
37539,16365,Cash
37540,28716,Debit Card
37541,10757,Debit Card
37542,2596,Debit Card
37543,1694,Credit Card
37544,6619,Debit Card
37545,38317,Debit Card
37546,3687,Gift Card/Voucher
37547,32870,Debit Card
37548,30759,Credit Card
37549,33318,Credit Card
37550,7028,Credit Card
37551,30796,Gift Card/Voucher
37552,31149,Gift Card/Voucher
37553,5417,Cash
37554,32555,Debit Card
37555,20181,Debit Card
37556,21822,Gift Card/Voucher
37557,7974,Debit Card
37558,4502,Credit Card
37559,10500,Debit Card
37560,9775,Cash
37561,35965,Gift Card/Voucher
37562,9562,Gift Card/Voucher
37563,10616,Cash
37564,5243,Gift Card/Voucher
37565,16911,Credit Card
37566,13944,Debit Card
37567,38684,Debit Card
37568,24436,Cash
37569,32420,Gift Card/Voucher
37570,33102,Debit Card
37571,3945,Credit Card
37572,17392,Credit Card
37573,18954,Gift Card/Voucher
37574,8526,Credit Card
37575,28181,Cash
37576,26863,Credit Card
37577,39021,Gift Card/Voucher
37578,39739,Cash
37579,853,Debit Card
37580,19918,Gift Card/Voucher
37581,26659,Cash
37582,6614,Gift Card/Voucher
37583,35485,Debit Card
37584,2088,Credit Card
37585,13267,Gift Card/Voucher
37586,20201,Debit Card
37587,12000,Gift Card/Voucher
37588,33994,Cash
37589,22089,Debit Card
37590,3925,Credit Card
37591,14766,Cash
37592,22535,Credit Card
37593,18784,Debit Card
37594,36526,Debit Card
37595,28709,Cash
37596,8499,Gift Card/Voucher
37597,11095,Debit Card
37598,11982,Gift Card/Voucher
37599,17971,Cash
37600,27925,Credit Card
37601,16877,Gift Card/Voucher
37602,24663,Debit Card
37603,20282,Gift Card/Voucher
37604,6048,Credit Card
37605,22603,Cash
37606,28797,Credit Card
37607,27685,Debit Card
37608,8023,Cash
37609,16557,Cash
37610,33218,Gift Card/Voucher
37611,29797,Credit Card
37612,5010,Cash
37613,33155,Debit Card
37614,23731,Credit Card
37615,9745,Debit Card
37616,9825,Cash
37617,28433,Credit Card
37618,3591,Credit Card
37619,37815,Gift Card/Voucher
37620,15990,Cash
37621,13879,Cash
37622,30305,Cash
37623,2021,Credit Card
37624,26761,Credit Card
37625,6627,Gift Card/Voucher
37626,3076,Gift Card/Voucher
37627,2446,Debit Card
37628,28214,Credit Card
37629,23876,Cash
37630,31624,Credit Card
37631,15500,Cash
37632,21737,Gift Card/Voucher
37633,23751,Cash
37634,37217,Debit Card
37635,21980,Credit Card
37636,10232,Credit Card
37637,19084,Debit Card
37638,7965,Gift Card/Voucher
37639,14935,Gift Card/Voucher
37640,27473,Credit Card
37641,13824,Debit Card
37642,17858,Debit Card
37643,26580,Credit Card
37644,12850,Credit Card
37645,1091,Gift Card/Voucher
37646,16611,Gift Card/Voucher
37647,1133,Credit Card
37648,25408,Credit Card
37649,30226,Debit Card
37650,8967,Debit Card
37651,6176,Cash
37652,8587,Gift Card/Voucher
37653,8506,Credit Card
37654,27642,Debit Card
37655,32408,Debit Card
37656,9300,Debit Card
37657,14934,Cash
37658,36238,Credit Card
37659,33444,Cash
37660,14792,Cash
37661,17267,Cash
37662,27164,Credit Card
37663,6936,Gift Card/Voucher
37664,3832,Credit Card
37665,22161,Credit Card
37666,36530,Credit Card
37667,19799,Gift Card/Voucher
37668,22028,Cash
37669,17136,Gift Card/Voucher
37670,39416,Debit Card
37671,3894,Debit Card
37672,9435,Cash
37673,37480,Debit Card
37674,21441,Gift Card/Voucher
37675,27829,Credit Card
37676,2019,Cash
37677,14980,Debit Card
37678,12464,Debit Card
37679,7945,Credit Card
37680,5383,Credit Card
37681,2046,Debit Card
37682,21789,Gift Card/Voucher
37683,21201,Credit Card
37684,24590,Gift Card/Voucher
37685,34709,Cash
37686,22044,Gift Card/Voucher
37687,21950,Gift Card/Voucher
37688,13543,Credit Card
37689,28114,Gift Card/Voucher
37690,10490,Credit Card
37691,36261,Cash
37692,169,Gift Card/Voucher
37693,37400,Cash
37694,18378,Debit Card
37695,10767,Cash
37696,28070,Cash
37697,5165,Cash
37698,27490,Cash
37699,3724,Credit Card
37700,3400,Credit Card
37701,10638,Debit Card
37702,21861,Credit Card
37703,7184,Credit Card
37704,25715,Debit Card
37705,35753,Gift Card/Voucher
37706,6849,Cash
37707,34982,Gift Card/Voucher
37708,30799,Credit Card
37709,7919,Debit Card
37710,360,Cash
37711,1696,Cash
37712,9692,Debit Card
37713,39315,Credit Card
37714,15887,Cash
37715,26473,Cash
37716,14103,Cash
37717,8429,Debit Card
37718,39491,Debit Card
37719,18713,Gift Card/Voucher
37720,14322,Debit Card
37721,29491,Debit Card
37722,26489,Credit Card
37723,20961,Cash
37724,4171,Cash
37725,20245,Credit Card
37726,14919,Gift Card/Voucher
37727,12762,Gift Card/Voucher
37728,4690,Debit Card
37729,28888,Credit Card
37730,17017,Credit Card
37731,22477,Gift Card/Voucher
37732,30967,Gift Card/Voucher
37733,11160,Credit Card
37734,17802,Debit Card
37735,37727,Debit Card
37736,10867,Cash
37737,15152,Cash
37738,6360,Credit Card
37739,1007,Debit Card
37740,18229,Debit Card
37741,36155,Debit Card
37742,8933,Debit Card
37743,4297,Cash
37744,13623,Credit Card
37745,11782,Credit Card
37746,30124,Gift Card/Voucher
37747,23922,Debit Card
37748,9778,Debit Card
37749,9011,Gift Card/Voucher
37750,21205,Credit Card
37751,12054,Cash
37752,16414,Gift Card/Voucher
37753,27564,Cash
37754,14375,Credit Card
37755,38828,Debit Card
37756,34586,Credit Card
37757,25121,Cash
37758,11608,Cash
37759,38394,Cash
37760,39724,Debit Card
37761,6967,Debit Card
37762,36069,Gift Card/Voucher
37763,39570,Cash
37764,4078,Credit Card
37765,114,Gift Card/Voucher
37766,24623,Credit Card
37767,29405,Cash
37768,18583,Credit Card
37769,15618,Debit Card
37770,27206,Cash
37771,28168,Debit Card
37772,27292,Debit Card
37773,9320,Cash
37774,12687,Cash
37775,14728,Gift Card/Voucher
37776,24502,Cash
37777,22124,Cash
37778,6743,Debit Card
37779,10255,Debit Card
37780,14053,Credit Card
37781,30606,Cash
37782,35127,Debit Card
37783,12566,Debit Card
37784,11451,Debit Card
37785,35413,Cash
37786,11533,Credit Card
37787,16900,Debit Card
37788,14943,Credit Card
37789,14544,Credit Card
37790,11984,Credit Card
37791,34462,Credit Card
37792,30973,Debit Card
37793,4419,Debit Card
37794,1721,Gift Card/Voucher
37795,8745,Cash
37796,5248,Debit Card
37797,37234,Debit Card
37798,23749,Credit Card
37799,10342,Credit Card
37800,7606,Gift Card/Voucher
37801,39488,Gift Card/Voucher
37802,12064,Gift Card/Voucher
37803,29200,Gift Card/Voucher
37804,16638,Cash
37805,490,Gift Card/Voucher
37806,22891,Credit Card
37807,34380,Gift Card/Voucher
37808,27071,Debit Card
37809,28774,Cash
37810,37463,Cash
37811,22489,Debit Card
37812,9824,Cash
37813,12252,Cash
37814,3141,Gift Card/Voucher
37815,24521,Debit Card
37816,33601,Cash
37817,11925,Credit Card
37818,5163,Gift Card/Voucher
37819,21891,Cash
37820,6759,Gift Card/Voucher
37821,34866,Gift Card/Voucher
37822,4072,Credit Card
37823,4131,Credit Card
37824,20774,Gift Card/Voucher
37825,8922,Credit Card
37826,35271,Cash
37827,19554,Cash
37828,5088,Cash
37829,22793,Credit Card
37830,21703,Credit Card
37831,7076,Gift Card/Voucher
37832,28744,Credit Card
37833,9724,Cash
37834,6670,Cash
37835,27331,Gift Card/Voucher
37836,21594,Gift Card/Voucher
37837,25625,Cash
37838,38295,Credit Card
37839,10546,Cash
37840,5713,Debit Card
37841,7215,Cash
37842,3215,Gift Card/Voucher
37843,34841,Credit Card
37844,31805,Cash
37845,6954,Credit Card
37846,6161,Credit Card
37847,39891,Credit Card
37848,20037,Cash
37849,6910,Gift Card/Voucher
37850,35811,Debit Card
37851,10747,Credit Card
37852,6975,Gift Card/Voucher
37853,39288,Debit Card
37854,15659,Credit Card
37855,30781,Credit Card
37856,30555,Gift Card/Voucher
37857,34499,Credit Card
37858,33225,Debit Card
37859,32218,Cash
37860,34119,Gift Card/Voucher
37861,20733,Debit Card
37862,13638,Cash
37863,13199,Gift Card/Voucher
37864,8382,Cash
37865,13077,Debit Card
37866,39102,Credit Card
37867,37567,Credit Card
37868,39137,Cash
37869,21586,Debit Card
37870,23156,Credit Card
37871,26654,Cash
37872,28944,Cash
37873,6002,Cash
37874,1973,Debit Card
37875,3899,Debit Card
37876,11355,Debit Card
37877,14358,Credit Card
37878,19133,Debit Card
37879,38443,Cash
37880,10298,Gift Card/Voucher
37881,31893,Cash
37882,36653,Cash
37883,20881,Credit Card
37884,10528,Credit Card
37885,26942,Credit Card
37886,21708,Debit Card
37887,26899,Cash
37888,30119,Cash
37889,34918,Cash
37890,27983,Gift Card/Voucher
37891,37160,Debit Card
37892,24992,Gift Card/Voucher
37893,12616,Gift Card/Voucher
37894,16572,Cash
37895,9890,Gift Card/Voucher
37896,19344,Cash
37897,31401,Debit Card
37898,39897,Credit Card
37899,12893,Cash
37900,10670,Cash
37901,12040,Cash
37902,24525,Debit Card
37903,2867,Credit Card
37904,10870,Credit Card
37905,2709,Debit Card
37906,27747,Credit Card
37907,6378,Gift Card/Voucher
37908,39537,Cash
37909,34368,Cash
37910,24462,Cash
37911,29699,Cash
37912,12112,Cash
37913,7612,Cash
37914,23486,Debit Card
37915,33219,Debit Card
37916,27696,Cash
37917,11698,Credit Card
37918,4504,Cash
37919,18634,Debit Card
37920,3982,Credit Card
37921,28212,Cash
37922,14825,Debit Card
37923,38936,Cash
37924,3981,Debit Card
37925,37070,Cash
37926,5498,Cash
37927,15163,Debit Card
37928,12325,Cash
37929,30847,Gift Card/Voucher
37930,27415,Credit Card
37931,31230,Gift Card/Voucher
37932,31565,Debit Card
37933,6435,Cash
37934,26758,Cash
37935,455,Credit Card
37936,33270,Credit Card
37937,20329,Gift Card/Voucher
37938,3933,Cash
37939,15317,Gift Card/Voucher
37940,15925,Credit Card
37941,10558,Debit Card
37942,1720,Cash
37943,29347,Gift Card/Voucher
37944,29698,Debit Card
37945,1768,Debit Card
37946,7922,Credit Card
37947,34589,Credit Card
37948,28750,Cash
37949,38633,Credit Card
37950,36751,Debit Card
37951,5759,Gift Card/Voucher
37952,39430,Credit Card
37953,16419,Debit Card
37954,27332,Debit Card
37955,10561,Debit Card
37956,2310,Cash
37957,18178,Credit Card
37958,18803,Gift Card/Voucher
37959,19868,Credit Card
37960,21689,Cash
37961,14470,Cash
37962,24376,Cash
37963,17620,Gift Card/Voucher
37964,37837,Gift Card/Voucher
37965,36622,Debit Card
37966,1716,Debit Card
37967,6326,Debit Card
37968,20174,Credit Card
37969,36734,Cash
37970,19923,Credit Card
37971,12164,Credit Card
37972,10916,Debit Card
37973,27653,Debit Card
37974,8484,Credit Card
37975,20629,Debit Card
37976,14819,Debit Card
37977,20326,Cash
37978,3601,Debit Card
37979,19549,Cash
37980,3791,Debit Card
37981,21622,Credit Card
37982,8563,Cash
37983,12125,Gift Card/Voucher
37984,6077,Credit Card
37985,24281,Credit Card
37986,1858,Cash
37987,1219,Debit Card
37988,17151,Debit Card
37989,23560,Credit Card
37990,25296,Credit Card
37991,29011,Debit Card
37992,8092,Cash
37993,5703,Cash
37994,15587,Debit Card
37995,39012,Gift Card/Voucher
37996,31319,Credit Card
37997,39478,Cash
37998,32499,Gift Card/Voucher
37999,21035,Gift Card/Voucher
38000,145,Credit Card
38001,2187,Credit Card
38002,15864,Credit Card
38003,25167,Debit Card
38004,22859,Credit Card
38005,29765,Gift Card/Voucher
