Order ID,Product ID,Quantity
39949,1686,1
22467,1645,5
34777,499,3
29559,103,2
28038,114,3
37256,458,1
37697,138,3
37292,1917,1
26503,148,3
24785,616,1
32180,517,3
36135,2279,4
25707,1864,5
35462,1241,2
38474,814,3
28296,169,4
30478,2452,1
25865,187,5
29238,805,1
38361,1783,5
36161,738,4
24057,1680,2
37643,1379,5
20430,1758,2
37006,2156,5
36283,2047,3
36179,1834,3
38602,168,1
27983,2170,3
21695,2317,1
30117,2065,2
22143,334,2
25205,2185,1
24098,2471,4
33192,2372,5
20143,84,2
26894,1801,1
23262,447,4
33710,192,3
39564,572,3
33780,1751,2
36159,1615,5
20526,1697,1
24209,1331,3
26119,407,2
32008,1011,2
38523,1404,4
34490,250,5
32778,1276,2
31046,1162,5
26254,2381,2
24991,643,3
26788,159,5
24375,1229,3
26365,680,5
25805,908,3
39742,284,1
32279,78,3
34873,1440,2
38253,1919,5
22849,601,3
22269,1831,2
31410,1158,2
28894,11,5
32254,112,2
37385,1460,3
20891,2206,3
34132,1156,4
23165,969,1
38625,1460,1
21032,2499,1
34258,2344,4
39138,2315,2
38287,1702,4
30379,275,5
34378,623,4
37942,1509,5
31828,723,2
28450,634,4
29223,2415,1
31258,115,5
33122,557,5
34061,2034,5
20176,115,5
28401,2416,3
36430,392,4
22706,1104,1
22399,252,5
37794,609,3
33703,788,1
38125,2409,4
21959,321,2
30722,608,2
28358,206,5
37157,2485,2
32299,260,2
23410,940,5
32338,1718,1
28555,753,2
30636,273,1
35168,690,1
33880,1405,1
34563,2292,5
32315,1608,5
31860,254,5
27807,843,3
24058,1106,5
25625,952,1
27336,1498,1
27638,1263,5
25158,2005,4
36273,1937,1
24313,1318,2
30168,783,3
25984,1407,4
33746,1682,2
30129,1996,4
32498,2058,3
31528,2003,1
20620,2168,3
29333,903,5
21113,1574,5
31320,1133,5
33676,2051,1
33944,1303,5
21688,1718,5
25370,2004,3
24511,449,5
30500,2073,5
32782,778,1
36386,2463,3
34371,129,5
22406,888,1
29609,861,3
29274,265,4
31406,1735,4
38929,551,5
30285,1038,1
25811,814,4
32769,782,2
21466,831,5
33186,1559,2
37172,1643,4
29829,853,2
33208,1539,5
35168,2419,3
22419,456,1
23999,1096,1
20242,1277,4
34260,210,2
20852,797,4
37418,1966,3
20548,333,1
22265,1197,3
33062,2444,5
37227,1169,1
37989,352,3
21003,1002,1
28181,29,1
28745,1232,3
20314,136,4
27992,34,5
37665,2249,3
20617,2171,4
21331,499,3
30575,141,5
37064,1982,5
27217,441,2
37414,176,5
28989,711,5
23578,1735,3
27874,2035,4
37599,1411,2
36694,1724,1
27770,1930,5
21440,1522,1
31899,1280,1
30381,1772,1
34584,12,2
26613,1640,3
25402,1712,3
31393,1366,3
39557,1273,4
29665,325,5
27247,1798,5
36730,2365,2
22967,759,2
31470,190,1
21066,2485,1
34052,455,1
38479,6,1
36630,1514,1
30683,278,5
27901,1169,3
24816,92,4
36948,1844,2
38291,2500,5
38154,1638,1
36888,191,5
28744,1429,1
29090,1109,4
34462,600,3
29461,1274,2
27981,2045,4
34231,756,4
22639,1211,3
32326,1507,3
39766,993,4
20573,2486,3
20860,2246,4
38332,684,1
39706,1398,2
20683,2092,4
33293,1964,1
21438,712,4
37163,396,3
30343,1252,2
36993,928,4
36593,1328,1
34497,671,5
28075,1600,2
39613,2348,4
28103,1573,4
34031,1229,4
38899,435,2
30262,1403,5
36363,259,5
33096,2014,5
35782,917,3
23417,2467,4
37633,1363,5
36167,196,1
39895,1765,4
38411,2058,2
23057,225,2
31562,1917,1
34433,268,2
27358,371,3
22122,2272,5
35616,148,3
25629,1117,4
31402,1344,2
27682,1947,1
23487,547,3
31588,6,5
30426,1303,2
29461,3,2
24260,442,4
25524,1582,3
33018,71,4
22017,1876,2
39095,1861,2
32604,1980,1
22615,437,2
22792,315,3
33621,1365,1
27841,1686,1
33015,1554,4
26291,655,3
30570,613,2
21103,128,3
36988,959,1
23287,288,4
30868,295,5
20453,1780,1
30299,1895,5
32673,1727,1
23087,243,4
27818,29,1
27993,1119,2
34460,860,2
34959,930,4
26326,575,3
37823,1556,3
37308,379,4
37303,794,4
35275,1900,2
28879,721,1
23728,679,5
37510,373,2
30234,2451,1
29246,1082,3
21792,1082,1
39079,1837,3
20589,1851,4
33122,1688,3
26644,194,1
35947,1382,3
22802,514,5
21538,1604,4
27887,690,3
33962,239,1
24266,2378,3
29069,1555,3
27300,712,2
24011,538,5
30723,1912,2
29984,1493,5
22892,619,1
22863,607,5
31880,2000,3
36250,90,1
28857,1781,5
26381,877,1
39962,169,3
33301,1293,5
20588,2195,1
39997,1323,1
21204,1401,3
23070,1874,1
20259,906,3
36746,1834,5
30523,1057,4
25868,1802,1
20593,281,1
35318,73,5
28225,1449,1
31780,1632,3
21648,586,4
35629,202,3
27360,1329,1
34545,516,3
31678,1805,2
22902,190,5
30471,1456,4
24788,1949,3
39358,266,4
21250,263,1
38570,55,5
30441,1104,3
31517,831,2
38442,2155,3
25193,1320,5
36213,213,2
32953,231,2
30106,1254,2
35705,2058,5
30959,1234,3
35845,1463,2
39336,1781,3
30882,276,4
21618,2190,4
39932,155,3
30127,1030,2
27588,372,1
30939,1304,5
28083,1243,3
26895,1770,5
24084,9,4
21511,2059,3
29936,1298,3
30386,1065,1
35920,28,1
34119,1854,4
26005,1963,5
27080,759,3
29931,2190,3
38435,41,2
30646,1240,5
23150,562,5
27595,2161,4
33543,1915,5
35547,78,4
20872,1658,4
37925,87,4
34754,1467,1
21985,2104,5
20508,749,5
32390,1906,2
39742,1265,1
34904,748,2
30430,696,4
30193,611,4
20203,326,4
39660,1795,5
23202,1026,5
20005,1374,2
39157,1280,1
28843,295,3
33077,1835,4
25710,1612,3
20482,1020,3
29923,565,3
24614,1651,2
34676,873,2
22689,184,5
23616,1355,5
23821,1253,2
20892,680,3
36789,1407,4
28594,1639,1
22505,2195,5
21235,1731,2
31514,2431,5
33920,65,4
33718,2184,1
27082,968,1
23843,2387,4
22909,1565,3
25458,475,3
37217,977,4
39653,1069,4
29272,1744,2
27523,2146,4
26902,2100,2
30384,1172,4
30215,2124,4
25449,619,3
23481,1612,4
36389,1959,3
26512,1666,5
20143,568,3
34002,1436,4
22512,1830,2
30263,1047,4
31190,415,3
37504,1761,5
25065,1586,3
36081,2326,3
22613,554,2
21054,407,5
24981,1910,1
31759,2356,3
29957,431,1
20050,1692,3
25697,1378,2
38522,1981,3
20403,2473,1
39750,1858,3
37240,1648,1
29494,1496,4
36274,1262,3
32651,1329,1
32182,1170,5
33830,472,2
23483,1807,4
39443,1804,2
39416,2108,2
31208,1989,1
27274,1863,2
22749,1277,3
39040,516,2
27230,2449,3
35261,1655,1
30793,1114,2
39865,1735,3
28673,1336,3
21334,225,4
26241,2405,2
27745,1952,5
37777,1442,4
21056,2130,4
26435,1065,4
37719,511,3
37389,1366,2
30107,1092,5
35339,2358,1
29308,1441,5
34402,1071,4
28873,1711,1
30286,83,4
31908,176,2
38565,1841,1
36391,1452,5
29052,19,5
26145,1281,1
20711,1296,5
38995,1485,4
20500,806,5
34287,77,3
25700,2151,1
30306,820,3
25691,645,4
33122,1736,3
25396,1971,5
20617,682,3
37642,1356,1
31154,226,3
39182,1381,2
34002,2345,5
36862,875,5
20838,1939,3
32815,508,2
36280,2453,3
27382,1144,3
23365,708,3
32871,270,5
23960,497,3
23643,2472,2
20194,42,5
27453,1695,2
24249,1962,1
28541,1769,4
33446,872,1
24020,1021,5
30553,1906,4
22858,489,2
20954,919,2
31752,1496,3
29461,1112,5
35804,812,2
35851,615,1
20573,1292,5
38243,376,1
23149,1496,4
33769,1708,3
32129,2060,1
38409,2056,2
36621,960,1
30192,856,4
20666,710,2
25232,492,3
36672,721,3
32460,1606,3
36497,1536,3
35553,364,4
31123,2243,1
29084,1109,1
20532,999,3
36313,9,3
23942,342,1
22933,1410,3
34872,941,2
21707,1230,4
31341,1558,1
38506,1225,2
32783,1955,4
31939,1716,5
32441,1410,1
28909,2398,5
25427,561,3
24334,910,4
37309,680,3
38645,2019,2
23646,811,3
29114,633,1
25245,1508,2
34315,148,5
23509,786,5
28998,266,3
30981,1687,3
37047,1546,5
30503,1534,1
25844,2343,5
39668,1653,5
39115,2246,1
38379,686,5
30554,844,1
26979,1231,1
33380,1270,5
21859,2286,3
26482,384,5
31551,834,2
25906,1488,4
36184,2306,1
39609,1930,4
23571,895,3
39847,2007,5
25016,609,3
20810,1125,5
35007,125,4
25965,287,2
23678,1648,5
39764,729,1
25637,1989,2
22254,2475,1
26488,1112,5
35730,2199,4
31405,1117,1
25396,1735,5
34239,1241,1
36009,1658,4
26145,1335,3
30480,2498,4
31673,975,1
23615,1646,3
24127,1446,4
20351,1771,1
32967,647,3
27119,485,5
36839,1552,2
21305,1706,5
37392,1453,1
35715,192,1
22057,2018,1
34228,771,2
26447,2488,3
30639,1782,3
32505,908,5
25138,1987,1
27241,627,1
32381,618,4
25975,176,3
39727,405,1
23623,42,1
29273,2353,3
33174,1679,1
39673,1812,1
33947,2379,1
23397,1417,1
26997,1013,2
25844,1277,5
38402,1429,4
35385,515,2
38880,594,2
32276,1960,2
22204,222,1
35106,428,4
36500,1677,3
37414,627,4
32417,2032,5
23766,92,4
32259,2130,4
34500,1225,3
37974,1529,4
24849,1630,5
34730,2368,4
28144,2445,2
34859,1596,4
31020,893,3
36315,396,3
36386,2420,4
33852,888,5
32154,1360,2
32749,826,1
22769,1476,3
38331,688,5
33603,413,5
36518,788,5
33950,25,5
29513,1234,3
25758,199,5
30504,504,4
33405,2184,2
33340,1509,5
20624,2277,3
38105,655,5
32502,2026,1
20854,1183,1
26978,181,2
37387,923,4
30036,1243,4
22444,201,3
38046,2252,1
38484,1272,1
38232,151,4
22979,1548,4
21168,621,1
35772,1890,2
34884,2329,3
34652,1268,3
33938,827,5
38155,2037,1
29777,896,4
26286,1607,3
21676,24,1
29835,2377,2
20503,302,3
25794,443,4
24181,269,5
38152,869,4
30938,1633,5
36356,1223,2
21033,1298,3
23527,1123,1
21880,2447,2
37291,686,2
21806,1709,4
25226,670,5
28982,98,3
33448,1239,5
22521,63,2
22162,2241,5
31054,2003,1
27391,1147,2
24951,1495,2
20223,2470,1
25579,1154,1
29399,1098,4
27329,775,5
31584,492,3
33049,1280,1
34839,1848,3
21422,1786,1
31036,2035,2
20191,1607,5
28372,2080,2
22309,848,3
37183,1949,5
23991,1415,4
23059,1652,1
26012,2361,4
26367,393,4
28090,775,5
29973,1406,4
28686,1662,3
23279,586,4
27062,454,1
33219,1048,2
24924,466,3
23999,1013,4
22542,421,4
25482,1708,5
39061,554,1
32817,1309,1
26950,1185,2
39395,1611,3
34309,702,4
37594,1443,4
24401,154,2
29333,1663,2
39875,1544,3
32876,1969,2
39676,1555,3
35295,2079,2
38038,2005,3
27946,494,1
25384,1712,3
26598,1945,2
39192,1238,2
25964,24,5
37030,1427,5
27871,636,1
25328,1527,4
23077,417,5
23978,628,4
25686,1134,4
29895,1583,3
30480,2086,2
37783,751,1
33913,995,1
30083,1154,1
23225,1638,2
27564,443,4
36385,638,3
27087,303,3
38056,1507,3
27910,530,4
24019,1270,1
31742,1515,3
35476,1264,3
21880,49,3
32850,1872,4
35235,1648,3
38050,215,3
20023,1972,4
32370,9,4
21418,2376,4
39094,265,3
30259,2477,4
30697,1342,2
32648,869,2
27231,1798,2
24175,371,1
24387,504,1
35363,597,3
26818,1965,5
27025,1219,5
28729,1822,3
23615,1796,4
29678,1318,3
24888,164,1
39255,895,1
36357,2063,5
32312,802,4
33218,774,1
23620,2454,1
38231,542,5
28604,1003,4
33840,1771,1
21138,1031,3
24735,300,1
28098,52,3
37231,2138,1
30275,1447,4
23578,1030,3
26310,514,1
36871,1440,5
22722,416,1
36329,485,1
39216,1410,5
35846,1076,4
29519,113,3
33737,1566,5
24154,185,2
25626,107,3
39436,1479,5
29577,1111,1
21794,683,1
29580,1955,2
26482,693,2
33497,718,3
31374,592,5
32345,2281,1
39376,2003,5
23443,1767,1
30698,163,5
37505,2327,4
39829,117,1
23425,953,5
32828,1600,4
36734,928,1
39656,2132,1
27150,1213,4
30246,1179,3
29452,2128,5
31837,738,5
33243,868,5
22119,389,1
34118,1536,2
28025,1704,5
33725,426,2
39739,2440,3
34053,346,4
25459,1480,5
32052,2314,1
35488,2414,3
32176,1918,5
30962,1918,2
25178,179,2
26632,1328,3
37813,2283,2
22874,1284,4
24361,1908,1
39034,1630,4
26754,630,1
26915,2373,5
31148,363,3
38440,955,5
28208,419,5
30562,2113,5
37827,511,1
24832,1328,3
35448,1797,1
33644,257,3
32216,633,3
23985,1694,2
27089,591,2
23909,231,5
36199,415,1
33313,1634,4
27342,1993,4
37339,1803,2
30839,1709,3
37214,496,2
21240,2291,2
29820,1271,4
26678,1162,2
38012,822,4
36949,1630,5
37628,804,3
21495,1003,5
37700,1179,3
33348,1653,3
20435,1990,1
20930,1397,4
37490,1736,5
36994,1877,5
25321,1164,2
30729,1971,5
38846,1510,1
38094,2055,1
33792,1953,4
33382,356,4
23290,175,3
36467,498,1
21591,594,4
38278,1648,3
30519,843,1
37427,1820,4
30143,526,5
36417,435,1
26256,2101,5
37866,1456,4
27567,2379,1
20161,2116,3
27653,1802,5
28650,1317,2
37155,1542,3
24733,2460,2
28779,837,2
32744,1919,2
37809,1720,2
26621,1843,5
35220,298,2
37063,2489,5
35306,1187,2
28799,359,4
23254,1157,3
38540,525,5
21829,135,1
39882,1167,1
22420,747,4
32849,1882,4
30102,1878,2
37241,369,5
35358,1048,2
37560,1614,1
31708,2345,4
27123,631,4
37602,2373,4
37252,776,1
38190,368,1
33986,1713,4
21120,1774,5
38635,1143,1
28846,228,5
38795,1620,5
21900,860,2
25644,1965,5
34739,721,2
39685,220,1
22865,882,2
39021,925,1
34056,2273,1
37937,126,2
30433,1110,3
25469,2336,2
30317,916,2
24004,1710,2
28772,921,1
34049,122,3
36454,1355,4
24399,562,5
30874,1307,2
28054,2090,5
25657,1102,3
33039,1451,4
32319,1147,2
24544,627,3
31810,999,1
23060,462,5
37821,2253,3
28739,1795,1
34135,1835,3
28646,532,2
34991,1726,4
27816,1392,3
29956,2442,2
22555,2453,2
20151,2197,4
30977,1739,4
35411,374,5
20030,2427,3
29866,1766,5
36547,1959,4
39349,771,2
35552,1760,2
27569,1885,1
28042,949,1
35673,425,3
36725,564,4
36953,1042,4
23256,2037,4
35664,581,2
24827,1023,1
39211,1729,5
25630,1953,4
20874,358,5
29911,543,4
28567,1154,4
33676,2051,3
25630,1129,4
21027,585,2
22946,2010,3
29146,2179,4
34857,223,1
24539,2430,5
35844,1476,5
34268,142,1
31937,665,2
38024,1138,1
22483,1813,2
29032,2078,5
34135,1247,2
39574,1193,5
31566,1392,1
38935,2132,4
24848,782,1
35648,2449,4
38740,2493,1
33307,1345,3
27718,102,5
31279,1673,4
34760,2246,1
32363,2366,2
22450,1004,3
37942,2431,4
35896,1201,4
28938,2110,4
22186,2259,4
33941,2412,4
35688,612,5
24827,958,3
37450,1770,2
25606,2394,5
22029,786,4
30697,772,2
23741,1673,5
32656,1628,3
33136,2492,3
27078,711,4
26387,2281,2
39439,1403,2
28918,1356,3
23808,656,3
26326,1033,4
36699,205,4
32525,1040,4
25752,190,1
29889,2343,4
29261,1485,2
36020,2108,4
34606,854,3
32014,2181,3
22456,555,2
27412,2431,4
30979,726,3
37363,1331,5
23533,1738,3
21339,1332,3
27222,1349,1
23391,421,5
24814,9,3
36598,2226,3
38083,1167,2
38830,1034,5
32988,68,2
38145,1674,1
34678,2474,1
31512,177,3
24824,1923,5
32243,1460,3
28543,1563,2
37783,862,3
28524,99,3
36250,2210,1
31727,858,4
32353,1736,1
29408,958,2
39014,1433,3
33233,867,3
28502,2237,4
20142,509,4
36171,1231,4
20946,1995,3
25331,2121,1
30553,1146,1
38202,1590,5
24453,2235,4
25562,1398,5
32252,2057,4
33706,2303,5
22628,2334,1
30294,2030,4
23476,1703,5
24700,611,3
28420,2308,3
29449,1262,2
29688,1298,2
31958,730,4
34916,335,5
23209,1808,5
31159,652,2
36319,1109,3
37110,2131,2
29458,686,5
28381,1272,5
23403,1481,4
29098,1765,4
31570,1956,4
32606,2059,4
30838,163,2
26407,942,5
35218,1860,2
33435,1557,1
24763,443,1
38327,1102,5
22886,1154,3
38483,1695,5
32183,726,2
29574,554,5
26607,1102,3
30632,862,3
22717,2108,5
26765,515,5
30748,1258,4
35546,1211,1
26131,306,2
34797,1232,2
21770,1238,3
35120,883,3
29629,1526,3
37354,833,4
26839,993,3
26233,2039,3
29223,1400,1
38819,1951,4
31562,2416,5
26785,609,3
30027,2341,5
21403,630,2
21158,1370,5
22749,2157,4
24160,1049,1
31671,840,2
24153,276,1
24920,1854,2
22388,1887,5
28084,371,5
39795,443,4
25841,1529,4
20659,1131,5
20928,827,1
31112,495,2
39878,133,5
20144,672,2
29582,533,1
37867,506,3
24911,314,1
21926,2000,2
35778,1312,5
39241,1082,3
30330,2085,5
32224,168,3
32951,739,3
31396,17,5
29117,2466,1
29584,689,1
21170,2338,2
27856,1791,4
32455,1586,4
24666,234,5
37439,845,1
21070,1597,2
20145,1772,2
22018,893,3
36434,1349,1
24061,2352,2
33010,2239,1
29391,657,2
25642,885,5
27345,1611,4
36606,1124,5
37939,893,1
23677,1791,5
30213,1785,1
38277,635,5
27141,190,3
31233,2118,2
37334,2488,2
20245,136,1
24739,546,2
36181,1083,4
39425,284,2
20681,1760,1
22085,2170,2
31918,880,1
27263,2228,3
36020,2466,5
36322,726,4
34623,1025,5
29397,609,1
35396,929,3
25424,2213,4
31657,2273,1
21119,1438,1
28913,1539,2
26219,1038,1
32815,2362,4
24569,118,1
20674,2260,5
39643,2283,5
39434,2002,2
20838,1762,1
36050,1465,1
27861,1015,1
21089,2117,2
33128,505,3
28424,15,4
31483,1036,1
25774,2062,1
22742,269,4
39915,1206,3
20424,1958,1
26449,700,1
38957,545,2
23548,932,5
22434,900,2
27317,684,2
33789,1070,2
36897,2203,3
27776,2247,4
35591,1155,3
31556,2027,3
35871,748,3
35678,2131,4
39536,2265,2
27932,2132,1
33582,871,2
37060,1755,1
39726,1705,3
22956,2019,3
33031,1385,4
25724,1364,1
26276,2471,1
20516,2046,2
26385,590,1
37402,333,5
29461,657,2
23103,222,5
25674,2136,5
23527,17,4
22849,1232,5
36976,1930,2
29170,149,2
32071,1659,2
20971,1517,1
25603,2450,3
26186,1595,5
29018,988,2
28177,408,4
20317,1314,4
37079,1541,4
25957,1738,5
28120,1947,5
37045,1872,2
36382,1756,5
30778,1235,1
26160,1426,4
39498,1029,4
39026,2009,2
38382,110,2
26364,2451,1
35817,1721,4
31256,2383,2
31034,553,4
23739,322,4
20575,666,1
28674,1111,5
32816,424,4
21236,1976,1
33900,2152,3
29461,1912,2
23938,588,4
22713,953,4
37065,252,3
31516,1020,1
27568,2362,4
36703,1918,1
39637,2374,1
39148,2018,5
28598,1029,4
34535,1965,3
36489,2291,2
25904,696,4
39158,440,2
21302,609,2
39937,2247,5
26574,259,2
21089,1616,3
36915,2470,3
38912,1295,5
24174,461,3
21374,814,3
26901,2298,3
28795,671,1
20666,405,3
37971,439,5
22840,1940,4
37793,965,1
37091,2326,5
26869,1183,4
25436,809,2
39502,2150,1
37221,726,2
32469,2232,5
28702,2,4
39078,779,2
39438,1205,4
33805,1558,3
30908,1881,4
30359,1164,5
29159,2339,4
21155,44,5
25178,1594,3
31052,2372,5
38331,2277,5
30100,830,2
33309,1730,4
27437,1569,1
26539,595,4
30662,618,2
22692,1292,4
35012,942,3
31276,1604,1
38110,1219,3
26334,2467,5
21132,1206,3
22530,1772,5
27378,1241,2
34172,639,1
24312,1459,3
33035,441,4
32209,397,1
30092,106,2
34753,790,4
35986,86,1
31615,79,2
28801,1959,3
25098,2431,3
39625,2225,5
36552,2096,2
28777,2244,4
27209,1370,3
23582,2424,3
33666,309,3
35184,1475,2
39944,1283,2
34804,827,1
25184,621,4
20700,2265,5
34179,2159,1
32031,1537,2
36331,2467,2
23274,568,2
31990,1996,2
30394,646,3
21409,1205,5
32202,1015,3
29268,289,5
37719,195,4
35739,1738,1
23986,1740,2
27452,1954,3
23630,1175,1
28633,2319,5
35008,1325,3
32117,758,2
20240,1279,5
22407,1608,4
39772,197,4
31226,1525,3
22191,1211,4
22382,1773,5
38827,61,2
37452,718,1
33709,1454,5
27269,1504,2
32430,942,2
29611,953,4
24155,2207,4
38899,631,3
36904,235,3
34032,474,3
25773,1127,5
35758,724,1
22921,740,4
38325,820,3
26697,389,2
31835,997,5
35688,1959,3
22067,1233,2
24996,1762,3
29837,1333,4
26994,1609,3
36288,1718,2
32825,1894,5
37684,333,2
37941,2463,5
25336,1780,5
25891,936,2
34127,589,2
30242,1751,3
33034,913,4
39966,1269,1
33033,1704,1
28008,1156,3
34902,1356,2
31796,1455,4
20980,1097,5
25203,905,5
35047,750,2
39193,1233,4
20678,1346,5
33689,1064,4
37590,95,2
37228,932,3
28264,878,5
26791,1557,2
29980,1958,4
24367,2442,5
30229,1986,1
35924,932,3
23053,720,5
23936,1477,4
39154,1388,1
32869,314,2
32668,916,3
33653,1648,2
31872,821,5
23311,108,3
35964,1174,2
22915,418,2
32252,2010,2
39609,832,2
36137,1618,1
28778,326,2
23880,79,3
20318,1468,4
34648,1382,4
23396,465,1
39363,1907,5
34665,464,4
25858,281,4
31696,2060,5
21819,1591,3
24021,2023,2
32494,840,5
34297,515,3
20547,1396,4
30894,845,1
34315,590,5
21204,735,4
26191,2339,4
38507,869,2
27829,1611,2
35172,1551,3
24671,1009,3
26645,1981,5
33821,28,1
37403,794,1
36468,1975,2
26990,367,3
30941,984,2
38252,1784,4
33149,276,5
24456,1575,4
34925,1815,1
23113,1208,4
21642,192,1
29822,1969,5
25391,1065,4
34565,1991,5
23464,1849,1
29957,2162,2
24694,948,3
35044,386,1
37278,1016,4
32287,268,2
23683,1325,2
38796,1490,2
35902,1729,5
32714,1050,5
23616,1388,1
38893,106,4
31153,1061,4
26635,1083,5
39842,2461,1
26136,1555,4
33387,1061,5
25674,1557,2
22900,905,4
38820,527,3
29743,1395,2
31485,664,3
32706,828,4
25628,1972,1
24246,1306,3
22985,1902,1
22054,1606,5
23382,452,4
28160,793,4
37983,154,2
34299,983,1
39709,219,5
37324,958,1
38056,1381,1
36922,779,2
37997,1264,2
29747,4,4
33978,2411,5
38184,584,3
29932,1427,2
30664,836,2
34444,37,3
32033,2056,2
38499,2002,4
28747,1503,5
32016,1998,1
31734,180,4
35501,1535,3
28368,138,5
21246,1352,2
38552,2089,1
38461,2314,5
29180,310,2
31338,261,3
32314,200,3
28203,1858,4
29173,1506,1
29506,2257,5
26951,1201,5
31170,1979,2
20142,2482,1
30489,314,1
33455,2368,5
26169,638,1
26823,2133,4
29550,1766,1
35118,1296,5
33850,1693,3
39754,1054,5
27431,617,1
32029,1957,5
24849,995,1
26087,372,2
25586,624,4
26832,2176,2
29279,1,3
32380,945,2
37691,2380,1
31120,2033,4
26562,1106,4
32013,94,4
26100,2347,1
21706,1809,5
39220,1446,3
22733,862,5
31590,1345,2
35205,2440,1
28133,769,5
21963,754,1
32729,542,2
28843,372,2
31652,2097,2
30880,1159,4
22354,1483,2
20410,1609,2
20947,1444,1
39261,1640,1
38172,5,4
21047,781,5
36427,633,4
28587,882,5
23461,80,3
36923,908,1
24868,1228,1
23021,1869,1
35778,2448,3
23523,1963,1
29210,379,1
35386,2256,3
20182,1327,3
34582,1142,1
23343,1174,5
31470,1534,3
29491,703,5
34038,1668,4
25507,114,5
21348,386,2
24177,2377,3
34620,1833,4
20181,943,2
28905,417,4
26979,2496,2
28142,1339,3
39472,2198,3
29857,2466,1
21047,1310,4
39301,287,3
31291,1747,3
25097,1557,2
27296,2002,5
39805,2122,2
39188,1103,2
23967,716,1
34112,625,3
32155,2164,3
21232,1388,4
38927,1153,1
20265,2137,5
39687,409,1
28840,1425,3
22833,1552,4
29010,356,1
29259,361,1
34094,2312,3
37607,2040,5
36370,1078,5
29387,1117,3
35397,2483,1
29090,918,5
24949,1717,2
31719,1864,2
32871,318,5
23933,462,4
34729,1521,4
28981,855,5
35511,1188,1
33388,1776,5
32434,2343,4
31140,1013,3
38921,889,1
22420,176,2
26668,286,5
35561,383,5
37235,1485,2
38392,977,2
35665,875,4
24058,1099,1
35058,927,4
38542,161,1
30241,2253,2
33545,2355,5
31421,791,3
26325,2220,5
27467,1592,5
22848,528,1
32415,2115,3
35829,2195,2
30426,1159,2
28016,1131,3
35567,1522,3
28166,699,5
39574,2150,5
28100,1476,5
22739,1883,1
28864,489,2
30392,1566,5
25022,2440,4
29215,999,1
34395,369,1
27707,1365,3
36362,1581,5
38476,538,4
30186,1923,5
30588,1251,4
34757,1778,1
30446,46,1
29521,64,1
26283,2079,2
34046,706,2
33969,764,5
37606,2101,2
38903,511,3
31022,349,4
22918,710,4
36504,592,2
35175,263,5
28280,1429,1
22473,1414,4
34801,2390,3
21419,117,5
25026,890,5
38712,2499,1
33913,2355,4
26415,1290,5
27277,2345,1
22475,1726,2
31418,402,1
30645,1246,2
21020,837,2
31610,1911,2
36029,2104,2
33737,863,2
33844,735,1
39401,1664,3
27947,1489,5
31750,860,4
20753,1635,5
21163,2095,4
35255,430,2
23287,1916,2
27210,2195,5
27055,1231,1
38320,9,3
31145,1495,2
23247,609,4
28275,1590,4
37025,1298,5
29848,1405,5
35080,2183,3
30545,1492,4
21540,755,5
34177,1431,5
36399,1493,2
27549,2133,5
22997,1418,2
27519,283,5
29469,1418,4
27530,2074,3
39755,618,2
31162,1220,5
26048,2251,1
34327,248,3
32992,1500,3
32812,178,2
20661,701,2
28884,1095,2
28533,1892,2
36191,2352,5
26129,1675,5
38092,1117,4
29760,209,5
22114,1392,1
28992,334,3
24358,1614,4
27773,1055,3
30000,1894,4
28044,2403,5
27172,1657,2
35219,468,5
20925,2057,1
29359,2080,5
36482,1322,4
39727,320,5
26076,574,5
33266,1492,2
31787,1203,4
25184,109,4
28812,327,5
30264,2013,3
36832,2261,2
27845,594,5
22509,1544,3
32925,1007,3
38718,193,4
36987,2149,5
34563,637,5
35044,176,4
39280,2188,3
34057,721,1
24479,668,3
25925,2397,4
24942,1510,1
25223,1787,2
38571,2325,1
24727,1126,2
31993,1270,1
29631,1102,2
25006,2134,4
35595,1631,1
35339,2472,4
28450,1087,4
38290,40,2
37939,229,1
24762,1047,1
26201,234,1
22564,1249,4
32353,1496,1
20973,1171,2
20664,1407,4
31219,1787,4
39691,956,4
26769,1493,1
32240,554,2
36806,1249,1
25093,10,1
34762,228,5
33283,2281,1
33191,2109,4
37211,1960,2
37773,2333,4
32564,2063,2
31333,1852,4
26762,2151,2
22084,283,1
24065,2366,4
39177,1067,4
36356,1762,4
28820,757,2
33303,367,5
27855,840,3
25690,1767,4
21844,293,3
24064,1836,5
39702,2063,1
22015,671,2
33321,1349,1
34554,1445,2
20689,1113,4
22178,327,1
28077,1056,3
23460,1376,1
29928,782,5
26428,1745,4
26822,1393,4
20350,729,4
34555,1311,4
35525,825,4
28056,1463,3
31750,1459,3
26081,2253,4
20866,1732,2
28788,1282,2
25775,120,4
26195,2176,5
39586,890,4
26680,1908,2
37237,353,3
26284,763,5
29569,464,5
28137,2332,1
24914,1797,2
23263,2468,4
38095,512,1
31833,1291,3
36711,185,3
29113,246,3
38686,2420,5
20084,1418,2
27702,1478,1
31344,2493,5
26598,2331,2
32338,972,2
22797,1099,5
25438,514,4
38900,1206,5
23949,1604,2
24866,2312,3
29724,1386,3
31436,1846,5
27606,1982,1
20981,183,5
33220,1527,1
36340,1685,3
24721,513,1
32602,2292,1
35443,897,3
29827,2500,3
26576,2421,1
33894,186,2
24946,791,3
33120,461,4
25726,1621,3
36623,1843,3
